/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
238,1.749516888902661,238,1.094744797859516
239,1.752486405079179,239,1.091794393948016
240,1.755429828480652,240,1.088862589810875
241,1.758399368719007,241,1.085912743735613
242,1.761368919491497,242,1.082963244054887
243,1.764338480124636,243,1.080014091423046
244,1.767308053232372,244,1.077065285993232
245,1.770277630830287,245,1.074116828157182
246,1.773247220926874,246,1.071168718031938
247,1.776216820687452,247,1.068220955842011
248,1.779212496434761,248,1.065256295594767
249,1.782182109309732,249,1.062309349450562
250,1.785151733860707,250,1.059362749991161
251,1.788121367418496,251,1.05641649720177
252,1.791091016799459,252,1.053470591038894
253,1.794060664210358,253,1.050525031402631
254,1.797030327068423,254,1.047579818201942
255,1.799999999554838,255,1.044634643005515
