/Vout+ X,/Vout+ Y,/Vout- X,/Vout- Y
246,1.067643395509979,246,1.772939788425847
247,1.064715800761859,247,1.775939497706068
248,1.061735243238698,248,1.779007106487554
249,1.058810180593262,249,1.782006961098199
250,1.055886192245522,250,1.785006530787992
251,1.052963277707232,251,1.788005812535931
252,1.050041436440407,252,1.791004803274915
253,1.047120667793953,253,1.794003377216977
254,1.044200971094229,254,1.797001701407168
255,1.041282345584196,255,1.79999999955407
